dt,bytes,unique_dst_ports,size_avg,entropy_avg,size_max,total_pps_log,total_bytes_log,icmp_ratio,udp_ratio,tcp_ratio,igmp_ratio,flag_syn_ratio,flag_ack_ratio,flag_fin_ratio,flag_rst_ratio,flag_psh_ratio,flag_urg_ratio,port_scan_ratio,burst_factor,flow_duration,payload_continuity,payload_continuity_ratio,server_port,iat_mean,pps_velocity,bytes_velocity,entropy_velocity,pps_acceleration,bytes_acceleration,entropy_acceleration,pps_volatility,bytes_volatility,entropy_volatility,pps_momentum,vel_pps_z,vel_bytes_z,vel_syn_z,_abs_timestamp
1499087966,5420,2,150.55555555555554,3.6066483832436305,1002,3.6109179126442243,8.598035579260339,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6111111111111112,0.0,0.05555555555555555,6.655350553505536,0.2478630542755127,94.22222222222223,6.066666654027778,22,0.007081801550728934,-0.3593740009078976,-0.7578759160350632,-0.3753287124856022,-1.7647165569984828,-2.0488365195813216,0.2769047406676233,1.0145938314457061,1.4655396852585632,1.8082931242765587,0,0.5644923780606972,0.43061707998177834,-0.5350694359922714,1499087966.012893
1499087967,13802,3,172.525,3.392266019714282,1030,4.394449154672439,9.532641238823578,0.0,0.0,1.0,0.0,0.05,0.975,0.05,0.0,0.6,0.0,0.0375,5.970149253731343,0.5684349536895752,115.825,2.520516716367585,22,0.007195379160627534,0.7835312420282148,0.934605659563239,-0.21438236352934847,1.1429052429361124,1.6924815755983023,0.1609463489562537,1.0145938314457061,1.4655396852585632,1.8083934804091437,0,1.2287440819464277,0.9944815599016207,0.39893445500969144,1499087967.220312
1499087968,360,2,60.0,0.0,60,1.9459101490553132,5.8888779583328805,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.00019598007202148438,0.0,0.0,22,3.9196014404296876e-05,-2.4485390056171257,-3.643763280490697,-3.392266019714282,-3.2320702476453405,-4.578368940053936,-3.1778836561849335,1.0145938314457061,1.4655396852585632,1.8083934804091437,0,-1.012188042136419,-1.3795426501746066,-0.5514989221730878,1499087968.742109
1499087969,3180,4,265.0,4.650879869729198,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0013380050659179688,199.0,0.0,53164,0.0001216368241743608,0.6190392084062235,2.176072933416263,4.650879869729198,3.0675782140233494,5.81983621390696,8.04314588944348,1.0145938314457061,1.4655396852585632,1.8118879131680792,0,-0.4781974503510937,0.010078899386040277,-0.5514989221730878,1499087969.676593
1499087970,180,1,90.0,4.47320150120865,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.030253887176513672,48.0,0.0,123,0.030253887176513672,-1.4663370687934272,-2.8664538604833174,-0.17767836852054764,-2.085376277199651,-5.04252679389958,-4.828558238249745,1.3085893712153087,1.8398162022144489,1.8818473634249344,0,-1.780652903496726,-1.8414415747547688,-0.5383948975589545,1499087970.35166
1499087976,180,1,90.0,4.819235677759417,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.026180028915405273,48.0,0.0,123,0.026180028915405273,0.0,0.0,0.3460341765507673,1.4663370687934272,2.8664538604833174,0.5237125450713149,1.3635765422825128,1.938071184863757,2.0166945997724595,0,-1.7041330084693702,-1.7680017015281526,-0.5163649578514928,1499087976.351649
1499087977,180,1,90.0,4.685601079599934,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.01632213592529297,48.0,0.0,123,0.01632213592529297,0.0,0.0,-0.13363459815948353,0.0,0.0,-0.4796687747102508,0.6703500478163422,1.2412663712467598,2.0864315889722422,0,-1.7041330084693702,-1.7680017015281526,-0.5163649578514928,1499087977.35162
1499087979,180,1,90.0,4.786741766522295,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.10451197624206543,48.0,0.0,123,0.10451197624206543,0.0,0.0,0.10114068692236078,0.0,0.0,0.2347752850818443,0.6557658727499761,1.2819171372815221,0.13636009808815444,0,-1.6445228002250298,-1.693724926612239,-0.5163649578514928,1499087979.351638
1499087985,3180,4,265.0,4.6343441770517835,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.001374959945678711,199.0,0.0,53164,0.00012499635869806463,1.4663370687934272,2.8664538604833174,-0.15239758947051119,1.4663370687934272,2.8664538604833174,-0.25353827639287196,0.6557658727499761,1.2819171372815221,0.13753333290634334,0,-0.3329187473172246,0.12851104817529818,-0.4952810868664083,1499087985.533618
1499087989,272,2,68.0,0.4056390622295664,70,1.6094379124341003,5.60947179518496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0294117647058822,0.00010991096496582031,2.0,0.0,59398,3.66369883219401e-05,-0.9555114450274365,-2.4554790965641837,-4.228705114822217,-2.421848513820864,-5.321932957047501,-4.076307525351706,0.6382109280331703,1.2487143701871957,1.936015217779129,0,-1.1423013570593032,-1.3795344168010826,-0.4952810868664083,1499087989.844989
1499088001,3180,4,265.0,4.6630069552675595,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0018529891967773438,199.0,0.0,53164,0.00016845356334339488,0.9555114450274365,2.4554790965641837,4.257367893037993,1.911022890054873,4.9109581931283675,8.48607300786021,0.7398806483555097,1.5043734017457993,1.9179675204132176,0,-0.277943341405863,0.17492599422579364,-0.47890303610875856,1499088001.870999
1499088007,1131,1,87.0,3.3948635857385576,87,2.639057329615259,7.0317412587631285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,1.6927719116210938e-05,45.0,0.0,5353,1.4106432596842449e-06,0.07410797215372211,-1.033209632986015,-1.2681433695290019,-0.8814034728737143,-3.4886887295501987,-5.5255112625669955,0.7011172124251641,1.344980483660185,1.8608846549157065,0,-0.2232565685658595,-0.4956494149473785,-0.47890303610875856,1499088007.605113
1499088017,3180,4,265.0,4.643704576550262,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0014309883117675781,199.0,0.0,53164,0.00013008984652432528,-0.07410797215372211,1.033209632986015,1.2488409908117046,-0.14821594430744423,2.06641926597203,2.5169843603407065,0.4367836125349605,1.0796654492273043,1.838602406672364,0,-0.27379783857727175,0.1633732047238237,-0.46852264641400687,1499088017.860466
1499088033,3180,4,265.0,4.644504156181275,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.001425027847290039,199.0,0.0,53164,0.00012954798611727628,0.0,0.0,0.0007995796310131809,0.07410797215372211,-1.033209632986015,-1.2480414111806915,0.4367836125349605,1.0796654492273043,1.8401077383274171,0,-0.25737758860370136,0.18768526331314073,-0.46852264641400687,1499088033.958515
1499088048,12474,6,215.06896551724137,3.5679819275489293,1042,4.07753744390572,9.431481920619719,0.0,0.0,1.0,0.0,0.06896551724137931,0.9655172413793104,0.0,0.0,0.6206896551724138,0.0,0.10344827586206896,4.8449575116241785,0.1845231056213379,148.51724137931035,1.073287307203057,53164,0.0032372474670410156,1.512588086444183,1.3665310288705754,-1.0765222286323461,1.512588086444183,1.3665310288705754,-1.0773218082633593,0.6689345697292737,0.8533329608028581,0.6432432531301742,1,1.081280365809034,1.051590791162418,1.1686032362306815,1499088048.512332
1499088049,8948,6,186.41666666666666,3.647603703860542,1014,3.8918202981106265,9.099297073182859,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.125,5.439427805096111,0.17950201034545898,120.41666666666667,1.4122211438350043,53164,0.0038191917094778506,-0.18571714579509324,-0.33218484743686005,0.07962177631161271,-1.6983052322392762,-1.6987158763074355,1.1561440049439589,0.7675002723303016,0.952719568025938,0.613331067064222,2,0.9359038613229149,0.8523725761518623,-0.4746909574986547,1499088049.009371
1499088050,15334,3,170.37777777777777,3.0027890232274035,1042,4.51085950651685,9.637893076548352,0.0,0.0,1.0,0.0,0.044444444444444446,0.9777777777777777,0.044444444444444446,0.0,0.5333333333333333,0.0,0.03333333333333333,6.115821051258641,0.6263711452484131,104.02222222222223,2.431818180926753,22,0.0070378780364990234,0.6190392084062233,0.5385960033654928,-0.6448146806331385,0.8047563542013165,0.8707808508023529,-0.7244364569447512,0.9020980947465894,0.7505294923674253,0.7222017888262696,3,1.476892919820548,1.1954151571507987,0.6147724081042709,1499088050.046486
1499088051,396,2,66.0,0.0,66,1.9459101490553132,5.983936280687191,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0002830028533935547,0.0,0.0,22,5.660057067871094e-05,-2.5649493574615363,-3.653956795861161,-3.0027890232274035,-3.1839885658677596,-4.192552799226654,-2.357974342594265,1.0893374112403025,1.5021239973774345,1.7637059903452947,3,-0.8074676696213714,-1.1348236661936841,-0.4682578441278321,1499088051.626552
1499088065,3180,4,265.0,4.667419732383766,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0013430118560791016,199.0,0.0,53164,0.00012209198691628197,0.6190392084062235,2.0810146110619527,4.667419732383766,3.18398856586776,5.734971406923114,7.670208755611169,1.0893374112403025,1.5021239973774345,1.7691581179661486,3,-0.2617654438915576,0.17795609682224797,-0.4682578441278321,1499088065.334332
1499088067,360,1,90.0,4.7897677462666,90,1.6094379124341003,5.8888779583328805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0001430511474609375,48.0,0.0,123,4.76837158203125e-05,-0.9555114450274365,-2.176072933416263,0.12234801388283412,-1.57455065343366,-4.257087544478216,-4.545071718500932,1.25165561772426,1.736776244731881,1.9466386864923533,2,-1.0994223721600171,-1.1932677869230923,-0.4682578441278321,1499088067.351784
1499088071,18374,6,191.39583333333334,3.512041842560084,1042,4.574710978503383,9.818746324081037,0.0,0.0,1.0,0.0,0.041666666666666664,0.9791666666666666,0.0,0.0,0.6041666666666666,0.0,0.0625,5.444214651137477,0.4109671115875244,125.0625,1.6377767306552573,53164,0.004325969595658152,2.9652730660692823,3.929868365748156,-1.277725903706516,3.920784511096719,6.105941299164419,-1.4000739175893502,1.4131500442528777,1.9001809493260367,1.9401538498478057,1,1.493598175585291,1.2842041975809728,0.529878499161617,1499088071.037943
1499088072,15202,3,172.75,3.0844356919297296,1042,4.48863636973214,9.629248055780836,0.0,0.0,1.0,0.0,0.045454545454545456,0.9772727272727273,0.045454545454545456,0.0,0.5454545454545454,0.0,0.03409090909090909,6.031837916063676,0.4131500720977783,106.38636363636364,2.431818180926753,22,0.004748851403422739,-0.08607460877124318,-0.18949826830020022,-0.42760615063035434,-3.0513476748405255,-4.119366634048356,0.8501197530761617,1.4073952200624642,1.898183141608646,1.938480809302722,0,1.3681998284321597,1.1356825682513616,0.603010659825016,1499088072.403753
1499088073,396,2,66.0,0.0,66,1.9459101490553132,5.983936280687191,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.00028014183044433594,0.0,0.0,22,5.602836608886719e-05,-2.542726220676826,-3.6453117750936457,-3.0844356919297296,-2.456651611905583,-3.4558135067934455,-2.656829541299375,1.4073952200624642,1.898183141608646,1.938480809302722,0,-0.8113355037787561,-1.114856152330724,-0.5028129494079816,1499088073.771726
1499088081,3180,4,265.0,4.6504119838320905,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0021088123321533203,199.0,0.0,53164,0.00019171021201393822,0.6190392084062235,2.0810146110619527,4.6504119838320905,3.16176542908305,5.726326386155598,7.73484767576182,1.4073952200624642,1.898183141608646,1.9352979667038281,0,-0.29625643702311333,0.15040243161760836,-0.5028129494079816,1499088081.897108
1499088093,1404,1,93.6,3.327292920616883,104,2.772588722239781,7.247792581767846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.1111111111111112,9.202957153320312e-05,51.6,0.0,137,6.573540823800224e-06,0.2076393647782444,-0.8171583099812976,-1.3231190632152074,-0.4113998436279791,-2.8981729210432503,-5.973531047047298,1.1921694097901374,1.61909905843855,1.7366658060637883,0,-0.11925532440741451,-0.35171697246580325,-0.5028129494079816,1499088093.241247
1499088097,3180,4,265.0,4.62042369364998,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0015060901641845703,199.0,0.0,53164,0.00013691728765314275,-0.2076393647782444,0.8171583099812976,1.2931307730330968,-0.4152787295564888,1.6343166199625951,2.616249836248304,0.9577960211391643,1.3313104657999428,1.8954355636153826,0,-0.2994476452245604,0.15877957401557777,-0.5028129494079816,1499088097.354691
1499088099,180,1,90.0,4.422631157747471,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.03007197380065918,48.0,0.0,123,0.03007197380065918,-1.4663370687934272,-2.8664538604833174,-0.19779253590250878,-1.2586977040151828,-3.683612170464615,-1.4909233089356055,0.6839753036867297,1.2814779419917919,1.9788847068506112,0,-1.5207019114196636,-1.5681312213203769,-0.5028129494079816,1499088099.35189
1499088108,180,1,90.0,4.681534834541985,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.016568899154663086,48.0,0.0,123,0.016568899154663086,0.0,0.0,0.25890367679451387,1.4663370687934272,2.8664538604833174,0.45669621269702265,0.845316509042275,1.4594682396489103,0.5753350273334095,0,-1.5207019114196636,-1.5681312213203769,-0.5028129494079816,1499088108.35183
1499088111,180,1,90.0,4.698301922817367,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.026324987411499023,48.0,0.0,123,0.026324987411499023,0.0,0.0,0.016767088275382314,0.0,0.0,-0.24213658851913156,0.8631378396356664,1.3768852106536411,0.5821433669050753,0,-1.5207019114196636,-1.5681312213203769,-0.5028129494079816,1499088111.351844
1499088113,3180,4,265.0,4.604195556329802,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0014340877532958984,199.0,0.0,53164,0.00013037161393599078,1.4663370687934272,2.8664538604833174,-0.09410636648756565,1.4663370687934272,2.8664538604833174,-0.11087345476294796,0.8031458894841613,1.5700214394345038,0.10961169021624353,0,-0.29944764522456,0.15877957401557777,-0.5028129494079816,1499088113.820953
1499088129,3180,4,265.0,4.629075186572413,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0031158924102783203,199.0,0.0,53164,0.0002832629463889382,0.0,0.0,0.024879630242611306,-1.4663370687934272,-2.8664538604833174,0.11898599673017696,0.8031458894841613,1.5700214394345038,0.10997547716126084,0,-0.29944764522456,0.15877957401557777,-0.5028129494079816,1499088129.537425
1499088145,3180,4,265.0,4.651080275250258,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0014929771423339844,199.0,0.0,53164,0.00013572519475763494,0.0,0.0,0.022005088677844675,0.0,0.0,-0.0028745415647666306,0.8031458894841609,1.5700214394344967,0.038158632097844376,0,-0.3164910492651464,0.13796673344359725,-0.5028129494079816,1499088145.89222
1499088161,3180,4,265.0,4.655397708716532,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0016829967498779297,199.0,0.0,53164,0.00015299970453435725,0.0,0.0,0.004317433466274778,0.0,0.0,-0.017687655211569897,0.6557658727499726,1.281917137281492,0.0348952557102078,0,-0.3339925414054942,0.11671771802200322,-0.5028129494079816,1499088161.190668
1499088174,3627,1,279.0,4.583115372103451,279,2.639057329615259,8.196436811235028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,2.193450927734375e-05,237.0,0.0,138,1.8278757731119792e-06,0.07410797215372211,0.1314859194858844,-0.07228233661308092,0.07410797215372211,0.1314859194858844,-0.0765997700793557,0.0331420926819615,0.058802290810978555,0.030850620390403153,0,-0.2452140293701319,0.21806981545456383,-0.4817978719425388,1499088174.183428
1499088177,3180,4,265.0,4.620682885875497,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0014460086822509766,199.0,0.0,53164,0.00013145533475008878,-0.07410797215372211,-0.1314859194858844,0.03756751377204548,-0.14821594430744423,-0.2629718389717688,0.1098498503851264,0.0331420926819615,0.058802290810978555,0.028950714267383017,0,-0.29375157801527224,0.14448504540825707,-0.4817978719425388,1499088177.414546
1499088193,3180,4,265.0,4.627195010382195,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0022079944610595703,199.0,0.0,53164,0.00020072676918723366,0.0,0.0,0.006512124506698136,0.07410797215372211,0.1314859194858844,-0.031055389265347344,0.0331420926819615,0.058802290810978555,0.028943361175412293,0,-0.26448796847813477,0.17673474413435186,-0.4623658316221684,1499088193.983935
1499088196,360,1,90.0,4.629247855285174,90,1.6094379124341003,5.8888779583328805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.00014495849609375,48.0,0.0,123,4.8319498697916664e-05,-0.9555114450274365,-2.176072933416263,0.0020528449029786344,-0.9555114450274365,-2.176072933416263,-0.0044592796037195015,0.4367836125349598,0.9895093161592091,0.02599190391705941,0,-1.129744094591615,-1.2409559824535206,-0.44609595922237466,1499088196.351958
1499088197,25802,4,318.5432098765432,1.9181985605129215,2974,4.406719247264253,10.15824604321959,0.0,0.0,1.0,0.0,0.09876543209876543,0.9506172839506173,0.09876543209876543,0.0,0.3950617283950617,0.0,0.04938271604938271,9.33625300364313,0.7785828113555908,260.8395061728395,0.02116964717152394,52217,0.009732285141944885,2.797281334830153,4.269368084886709,-2.711049294772252,3.7527927798575895,6.445441018302972,-2.7131021396752306,1.015646310132866,1.5111247510717885,1.2062183820698262,1,1.5208203925176855,1.609531708115144,2.0937771572862744,1499088197.133619
1499088209,3180,4,265.0,4.624617993403631,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0013010501861572266,199.0,0.0,53164,0.00011827728965065695,-1.8417698898027166,-2.0932951514704463,2.7064194328907094,-4.639051224632869,-6.362663236357156,5.417468727662961,1.0183353625372142,1.50961978412445,1.210717581890924,1,-0.20645917118765209,0.22232111715881064,-0.4495835819875155,1499088209.706147
1499088211,11566,6,222.42307692307693,3.983314063236362,1030,3.970291913552122,9.355911495295402,0.0,0.0,1.0,0.0,0.07692307692307693,0.9615384615384616,0.0,0.0,0.6923076923076923,0.0,0.11538461538461539,4.63081445616462,0.13596010208129883,163.80769230769232,1.1013623975200648,53164,0.0026658843545352712,1.4053425560905852,1.2909606035462584,-0.6413039301672692,3.247112445893302,3.3842557550167047,-3.3477233630579786,1.14343988900681,1.6195536527499617,1.1730510302171944,1,1.1527518447367988,1.0920598497412506,1.4949859047639078,1499088211.689108
1499088212,5420,2,150.55555555555554,3.6264999309302812,1002,3.6109179126442243,8.598035579260339,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6111111111111112,0.0,0.05555555555555555,6.655350553505536,0.11795592308044434,94.22222222222223,6.066666654027778,22,0.003370169230869838,-0.3593740009078976,-0.7578759160350632,-0.3568141323060807,-1.7647165569984828,-2.0488365195813216,0.28448979786118844,1.1342709397075332,1.617214739840258,1.113891198878925,1,0.7801356551269122,0.5596565841920486,-0.4561297854036827,1499088212.015116
1499088213,13922,3,169.78048780487805,3.2906835063571096,1030,4.418840607796598,9.541297427909285,0.0,0.0,1.0,0.0,0.04878048780487805,0.975609756097561,0.04878048780487805,0.0,0.5853658536585366,0.0,0.036585365853658534,6.066657089498635,0.4647200107574463,113.0,2.520516716367585,22,0.005737284083425263,0.8079226951523739,0.9432618486489464,-0.3358164245731716,1.1672966960602715,1.7011377646840096,0.0209977077329091,0.7650185359714248,0.8206507182040405,1.0074257883988416,1,1.4993280508526272,1.1679484696170468,0.7581254565805685,1499088213.064437
1499088214,360,2,60.0,0.0,60,1.9459101490553132,5.8888779583328805,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0002491474151611328,0.0,0.0,22,4.982948303222656e-05,-2.472930458741285,-3.6524194695764045,-3.2906835063571096,-3.2808531538936587,-4.595681318225351,-2.954867081783938,1.0212248123697165,1.4673813815224215,1.8047257395086598,0,-0.8229010135249151,-1.2355775133027245,-0.4752367907234832,1499088214.485108
1499088227,3180,4,265.0,4.635460172333303,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.006042003631591797,199.0,0.0,53164,0.0005492730574174361,0.6190392084062235,2.176072933416263,4.635460172333303,3.0919696671475085,5.8284924029926675,7.926143678690413,1.0212248123697165,1.4673813815224215,1.8070131060088914,0,-0.22128108895207016,0.21788482341006948,-0.4505122845546548,1499088227.169367
1499088229,180,1,90.0,4.464297824414136,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.03004288673400879,48.0,0.0,123,0.03004288673400879,-1.4663370687934272,-2.8664538604833174,-0.17116234791916707,-2.085376277199651,-5.04252679389958,-4.80662252025247,1.3164004181651403,1.8422605527645934,1.8767700433287438,0,-1.5481431389547236,-1.62182981660567,-0.4505122845546548,1499088229.352009
1499088236,180,1,90.0,4.710500657991217,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.10297679901123047,48.0,0.0,123,0.10297679901123047,0.0,0.0,0.2462028335770805,1.4663370687934272,2.8664538604833174,0.4173651814962476,1.3733072429856652,1.9411498934364833,1.9966481852641746,0,-1.4981363075646674,-1.5610094249469544,-0.43099059383239663,1499088236.352003
1499088237,2080,1,160.0,4.300669175831787,160,2.639057329615259,7.640603826393634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,1.5974044799804688e-05,118.0,0.0,5353,1.3311703999837239e-06,1.5404450409471493,2.442106795127808,-0.40983148215942933,1.5404450409471493,2.442106795127808,-0.6560343157365098,0.7533661965613137,1.3656142514515506,2.0310635456834065,0,-0.06521819272069089,0.004547140347265332,-0.43099059383239663,1499088237.19367
1499088239,180,1,90.0,4.6647677462666,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.016335010528564453,48.0,0.0,123,0.016335010528564453,-1.5404450409471493,-2.442106795127808,0.36409857043481253,-3.0808900818942986,-4.884213590255616,0.7739300525942419,0.823857935630461,1.4615300275934262,0.17001044681198446,0,-1.4577440284056054,-1.5269143966978338,-0.43099059383239663,1499088239.352008
1499088244,3180,4,265.0,4.621024244627097,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0014259815216064453,199.0,0.0,53164,0.00012963468378240412,1.4663370687934272,2.8664538604833174,-0.04374350163950336,3.0067821097405765,5.308560655611125,-0.4078420720743159,0.823857935630461,1.4615300275934262,0.16842053539024082,0,-0.1039121831121376,0.30627803888698024,-0.46686560991599135,1499088244.176497
1499088245,180,1,90.0,4.706165334298237,90,1.0986122886681096,5.198497031265826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.02630901336669922,48.0,0.0,123,0.02630901336669922,-1.4663370687934272,-2.8664538604833174,0.08514108967113998,-2.9326741375868544,-5.732907720966635,0.12888459131064334,0.823857935630461,1.4615300275934262,0.17154834589292486,0,-1.4078876347032798,-1.4730267217247612,-0.46686560991599135,1499088245.352023
1499088260,3180,4,265.0,4.64406744392531,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0013890266418457031,199.0,0.0,53164,0.00012627514925870028,1.4663370687934272,2.8664538604833174,-0.06209789037292701,2.9326741375868544,5.732907720966635,-0.147238980044067,0.8172363008549441,1.5025668537288197,0.1632844975920007,0,-0.031713641276267905,0.36833348542120337,-0.44044593817364613,1499088260.599911
1499088277,3180,4,265.0,4.6204815194134445,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.001332998275756836,199.0,0.0,53164,0.00012118166143243963,0.0,0.0,-0.02358592451186503,-1.4663370687934272,-2.8664538604833174,0.03851196586106198,0.80314588948416,1.5700214394344962,0.03574316391222984,0,-0.01823437660052033,0.3673524703759217,-0.44044593817364613,1499088277.356752
1499088289,272,2,68.0,0.4056390622295664,70,1.6094379124341003,5.60947179518496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0294117647058822,0.000125885009765625,2.0,0.0,59398,4.1961669921875e-05,-0.9555114450274365,-2.4554790965641837,-4.214842457183878,-0.9555114450274365,-2.4554790965641837,-4.191256532672013,0.6874002611500858,1.4646963207506447,1.8975339916199836,0,-0.9096183995894648,-1.2040943443790313,-0.44044593817364613,1499088289.904503
1499088294,3180,4,265.0,4.614981948132061,469,2.5649493574615367,8.064950891749143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.769811320754717,0.0013620853424072266,199.0,0.0,53164,0.00012382594021883878,0.9555114450274365,2.4554790965641837,4.209342885902495,1.911022890054873,4.9109581931283675,8.424185343086373,0.6874002611500858,1.4646963207506447,1.8968817914503033,0,-0.008706085368271818,0.3704090105638677,-0.44044593817364613,1499088294.289855
